763030,12836
808637,8993
832091,10124
163052,13577
966173,8866
164673,12414
250618,10249
424649,11403
959035,7090
412367,13073
961337,8439
347434,11837
236784,12405
484302,13849
402477,10042
459455,10087
534189,12672
751077,10573
392874,14761
849349,9575
327326,10598
247539,12698
381500,11337
278845,6206
392236,8354
244752,11049
463757,14342
612565,10936
803331,9403
446699,10068
535514,10284
977180,10022
257641,13290
445151,8467
471339,12730
289914,9608
617065,12281
904071,12499
196934,8479
160155,9282
488548,11404
459447,10643
203538,7738
285860,7128
192396,13278
333258,6484
945215,10992
731571,11468
186017,12180
986571,7545
686218,8711
302924,12440
178828,10945
494460,9392
944626,12579
421623,11065
406825,9215
776148,5257
951919,8449
614343,6256
329194,9646
453258,5615
154800,6411
721903,13509
513707,9744
812121,11222
216647,10621
519194,10571
607113,7326
954903,9458
953466,11764
740862,10221
910896,13163
619066,12058
908502,10954
964037,11352
915310,10446
637249,15864
379930,5659
949375,12805
855726,11295
804769,6174
902303,10278
583463,8265
822090,12507
218362,11861
988541,8446
856244,8463
118798,8056
327922,10158
744953,14634
123910,9886
124075,12689
751965,8489
656460,9923
475428,3151
505894,14404
770178,9002
262612,7352
575665,8183
149682,8864
881838,10357
887732,13848
254026,9402
420613,7684
907757,4833
836180,10151
169852,11288
538136,11959
932437,9457
102379,12205
556654,10811
645360,5217
190754,17884
318257,12557
199199,12022
499621,9858
471970,10336
236134,12696
619878,7870
515524,9216
619173,10773
684879,8636
706826,13398
170244,8907
953281,9297
851910,5287
254171,9724
949295,9613
342351,9786
376634,15044
708616,13080
276237,6561
905019,12449
155751,12635
701617,9635
777278,11086
817226,11513
124501,7582
644572,11878
968525,9980
778200,9820
511543,9444
482538,12426
917198,10757
389706,7089
893843,12789
380051,10793
216474,11079
204786,12857
265765,13169
922419,11588
330807,9399
188175,9862
525686,10675
481504,16647
107814,9778
343853,9126
627379,9494
544243,15956
290769,9572
847609,11207
541142,7352
508095,7714
995699,9969
160812,14133
170844,11150
408809,13483
290162,12904
155023,12294
245569,5415
731021,9831
584458,12615
575933,10861
163645,7410
582563,8752
219142,5675
820801,12768
194406,7974
798251,10886
243244,12315
580457,8166
916070,10032
702820,10481
458966,7506
973888,8805
367761,9203
796921,7265
117290,7021
605328,10706
641935,10345
406133,7009
224719,9804
341972,10300
812198,11140
932101,10924
740553,10950
716956,6518
425922,11698
124244,8385
913219,10918
767100,10739
242110,12406
525926,9973
465372,12325
500162,7655
327303,12500
571001,11273
412262,14153
693683,7800
778416,6515
662613,11286
385242,10500
448018,10295
967082,8585
958466,8849
883049,10786
111881,2893
614926,9986
737590,15239
841195,13548
543177,10708
491193,12675
230227,10406
471083,9260
214911,10921
318934,7234
785652,12214
538506,7659
561058,9089
145971,5880
568017,12129
577944,9621
404061,8753
861267,8849
346288,11864
963163,10011
807751,8226
351092,10589
176415,10818
486130,10292
954592,5662
254836,15459
885736,6577
355605,12706
102307,12368
998772,4442
684756,14908
338853,12098
797841,7807
440927,8541
106135,12837
609451,8644
762000,10138
667544,9349
867856,10096
223075,9994
239620,15660
245657,8910
940786,6614
509753,11726
930438,10503
127878,8207
853656,9716
378197,6430
732691,9423
588984,7997
299324,14970
574478,11675
601889,9292
571299,13986
840207,10344
125074,10534
292360,6240
972217,6511
595287,11290
506765,4572
685948,9424
113743,8902
413017,11728
508822,6938
977780,9875
181415,12108
662695,12638
721480,6664
990877,8096
854783,12316
773343,6570
156099,13082
943261,12896
738490,8499
879106,12087
571518,8716
496772,8842
394764,10739
528204,6979
300677,10446
483533,6544
651975,10218
460082,11498
287931,7997
456486,11854
228520,12361
127394,8657
779852,9994
488518,10192
194537,10847
940107,8414
131568,5195
129219,11054
567544,10055
847596,14131
269467,9930
431283,9091
664897,11077
328019,7774
128857,8469
989319,8710
419203,9811
130278,7750
823118,11565
355933,14347
366187,12765
442141,6092
983181,4688
629053,12235
310251,9446
593210,10877
302401,10131
205077,7394
632041,12027
793435,9686
577932,4169
595944,8965
246446,8511
413928,10051
788703,7581
507782,9186
370974,9232
700586,10452
212057,11579
948309,9825
583666,7493
606377,7694
389294,9046
486090,11914
499483,7935
976148,12652
345002,6460
110878,12195
407456,10744
918463,8002
436471,10309
144289,11902
721397,9245
390048,8392
789123,6969
562262,8458
247590,12252
183465,7896
165511,7959
922735,5978
865524,12664
127523,9597
544876,14781
284103,10077
347907,8495
958608,10389
447907,10124
578024,11973
450735,11276
278278,9372
138248,9226
240367,10397
893693,8186
579626,8819
605335,8854
628785,9318
307374,10882
866040,9205
174523,10888
344346,10992
879999,10087
695707,7299
880400,9037
917761,5389
400913,10446
732171,7137
517989,8328
779899,9500
344069,10807
539052,10998
300937,10887
176835,7769
477503,7400
774571,11987
450702,10263
407096,6620
572806,6380
445190,5384
846765,13313
780070,9591
792716,6026
165148,11762
295797,9911
293198,13100
420414,8750
707965,8013
272490,6557
739893,8669
631039,5608
405331,12816
805744,12712
580143,9340
394748,11438
775550,7259
352354,9845
576283,8118
686979,7252
141679,9790
752891,11074
224139,12540
154222,9844
927175,12349
918023,6101
566701,9604
597550,13421
799331,8888
152201,9917
607631,9367
168637,9744
608740,7037
604876,9340
357474,8920
966705,9934
120492,9287
468268,6585
409067,6656
251630,5215
578756,6650
742992,11326
856899,11489
526277,11856
682991,14368
650194,11772
834334,8996
618043,10976
583519,13984
664603,11301
592197,12542
907266,12360
941004,12392
679131,7914
694587,9616
974163,9050
419365,10688
668333,10282
479554,7506
533323,12560
776539,12591
429662,9751
420691,14240
987092,9481
528769,7871
604217,12396
793090,7050
716056,14208
733734,7555
731424,11558
115992,9677
118105,9981
994957,9153
685921,7724
871553,17664
539577,6727
929341,10776
244781,12830
711904,11846
635597,13173
209501,12870
991116,6792
905595,9542
648546,13760
227887,11361
332893,12679
764779,11219
897622,7597
874077,13489
393394,7512
375495,9901
709049,7747
109559,11636
117057,6800
185526,14031
825283,7987
251105,11923
650803,11169
115272,8676
367581,7856
660010,8570
862502,8183
418520,14531
422533,10027
853363,7101
825936,10849
325519,11184
704090,8746
489477,12065
235892,9948
110706,8597
103529,10994
405860,12415
541744,11440
222214,10743
754876,7624
888901,8855
552122,7249
234199,11412
558833,10965
194370,7573
288739,8604
290104,9429
889300,8743
147747,8879
527986,9923
736761,10815
956486,5130
593335,8521
434548,8555
404981,7213
134109,14942
719754,5455
666518,8935
971339,9486
978597,12990
654927,9272
394321,7796
417703,8088
921739,9695
328771,8085
965193,5718
552170,8980
364661,7148
469712,7225
285294,6959
634090,10986
857849,14341
826623,8347
991138,9346
703343,8941
756300,9407
559407,11102
346582,8734
584567,10036
735862,9570
828917,10896
971675,9563
444396,12235
421034,9018
559850,14593
529606,5303
740165,8520
886745,9969
215209,10694
423348,9303
401495,8102
432652,11158
157801,10437
224800,8343
606783,10556
525443,11779
762692,11409
654622,8162
386708,2371
440381,11433
994497,6762
905739,7114
560373,12552
482119,11902
220403,8773
648491,7443
483165,6334
899203,13975
965897,8432
533075,8291
325100,7657
359604,10425
231062,10052
810090,11865
940433,6798
109832,7497
269161,10648
107671,6053
650407,7081
778415,11414
460787,9986
424617,11441
952466,12038
280032,8531
185388,13962
369641,7832
833895,12423
251620,11043
865145,8743
915774,10281
473425,6761
123915,9039
940207,11634
805862,16397
726019,9640
722360,9849
954468,9723
240699,6749
551394,6807
106422,7780
686375,12174
670182,12655
381564,11772
114340,12958
795005,6770
411598,10069
470040,13626
500858,9200
236534,7286
716533,11779
744555,12011
402980,10820
659491,14257
699352,12200
698193,7558
667090,11020
940425,6584
107589,5533
156363,7059
287631,11115
785914,8848
741531,11478
410860,10932
310041,8492
257932,13152
928115,10246
986327,9348
936085,11717
478109,16086
999088,8709
756654,10009
732072,11492
322094,6483
763131,8712
176861,8852
677876,11278
667789,13310
466296,11257
101961,8578
152068,9988
479516,11276
117171,14445
258853,10207
275954,14677
399045,13973
314226,12699
466244,14632
827543,11369
743522,9436
614739,15781
355669,10958
793156,12021
828581,12940
128183,11132
487914,13993
940919,13555
255185,10482
312488,5937
822063,13292
549181,11321
973359,15142
835861,10437
594295,10460
404954,9712
404790,8121
625436,11398
951405,8876
385018,7803
136177,12463
463152,12839
942933,7591
698300,9951
223786,13822
693922,11938
383136,8424
224615,8586
584314,8671
288184,9797
339270,10581
855112,6853
851960,7862
549203,9885
141688,3910
960556,14283
173380,7625
891142,5827
177183,12699
408042,5145
978615,14510
888366,9137
234843,9672
789025,7007
395000,8377
484148,11143
702337,10278
165112,2368
812646,10037
249975,7398
872755,8041
690230,10705
441704,8229
934463,11605
109079,11397
226002,11781
955718,6516
700135,9003
892634,9390
864970,8439
266993,11158
673296,10873
588306,10610
662323,13708
842991,12409
441654,8457
397267,10728
778642,6436
513711,11540
850328,6172
462644,8318
495487,10183
296248,13652
731923,9589
106130,6597
462537,7048
598366,8245
819919,7542
156706,10793
663023,9688
766935,9908
632038,7643
628658,7902
739803,8891
858140,11726
721615,7240
812749,5350
192206,7759
649147,5118
523188,9154
640989,10710
460983,11120
273430,10990
215478,9939
601207,10794
291906,15306
174012,8183
138646,11631
781954,11053
796027,5876
707272,4719
307412,11236
308169,5904
436817,7813
602916,10716
278971,12536
547603,9355
527800,11486
206365,13673
299678,7548
396677,11197
133381,11638
259616,17352
181586,15888
120742,10627
171043,10254
552580,11144
533955,7920
389357,6790
705037,12302
855268,10159
199227,7885
771551,10079
995313,11429
353737,5837
788928,8330
822699,7967
487413,13224
163952,3346
494990,7463
225352,12571
518234,9276
895877,3059
355515,9171
987836,6486
880807,10921
113794,10273
581302,6769
938431,12020
236065,9097
283382,13081
777472,7021
507981,13253
804068,8124
351683,9073
479702,7654
411385,8184
841138,14209
258266,13814
738408,8788
228294,9679
664380,11143
987670,7627
149328,8086
878152,10700
731180,10548
263730,8425
846088,10480
628132,15157
898022,4963
848132,6317
556821,10596
604441,10393
988602,9023
492046,7455
561909,9910
760685,11961
647510,8489
864985,16350
264590,11306
958591,10153
314970,11579
233161,9787
825830,9942
829475,10406
921529,7932
895197,16129
371216,4859
729985,10811
765150,7932
500336,13649
197466,6184
305327,11254
904170,10217
171674,8001
830998,9914
201382,11673
929364,9064
947419,9586
990332,11579
165416,7631
608751,11746
210109,9702
350011,8844
745498,11052
366586,9439
742729,6119
618703,7831
217088,12609
379117,11533
910674,9748
620525,10098
414154,6539
790910,9408
921085,7985
118483,11189
550552,10853
131008,11201
202347,5129
736403,7013
335959,15738
501515,14824
582928,7833
477521,10484
360278,10922
516488,14227
693258,12580
878919,8188
775875,9310
932738,8166
878704,10802
989147,6345
663122,8509
873545,10070
137157,14003
245143,9876
732051,9555
411230,8036
277300,5440
497031,12509
423756,9101
755936,7174
321148,12398
164350,6766
196634,11943
428057,10352
917833,8893
757005,11692
104787,11196
826943,11131
633353,10624
996058,13425
536728,11725
846910,10541
131913,11915
309299,7356
231758,8929
985073,7649
577857,11235
786710,10182
544626,8080
670539,8304
186710,10572
448681,10630
986399,8062
911950,7065
403513,13528
373900,8818
761633,10692
802482,13210
692607,6952
175495,8299
435108,8119
441797,8024
442498,8314
524304,11929
706942,10599
529324,7592
139806,5221
758797,9501
801291,9218
963451,15867
150230,13005
341904,12424
751583,10864
459377,10974
947451,10002
530994,10152
690640,8092
157639,8059
329788,12758
961979,9134
884760,9228
176702,11648
993755,5679
673602,8321
251629,12847
369883,9816
251045,12385
184222,7105
540734,11846
240765,4653
276616,3987
407398,9849
272345,9312
276575,10966
545670,5410
635352,6612
580450,10911
838084,5575
448951,9941
714921,8619
698061,7133
515800,6924
445651,11080
279082,3908
451864,11082
863334,6955
415566,11858
273789,10760
349700,11949
527826,12450
330108,13186
712651,9653
401987,11132
669724,12803
614563,6396
560502,10766
118197,9289
472771,9904
441072,7076
645754,11887
920112,12137
251854,8189
591391,10886
929392,6453
439255,10734
243428,8114
213905,8798
114791,8897
588402,10310
708121,12859
711093,10262
723426,11254
687681,11376
578471,11184
518374,7744
686812,7071
539539,9058
974445,15605
918027,7968
305509,5716
195530,5410
298744,11981
547663,8538
785096,8988
881073,10727
487159,8339
689164,11712
280432,10903
315156,4791
709802,6918
560211,10197
270928,7962
223384,11127
824115,9232
845914,9744
710149,12112
513389,14941
325196,14696
442337,10107
313107,9764
279235,10883
638626,8167
811067,6700
363247,8617
455867,12523
176368,12988
705362,15225
803091,9107
809490,13997
680980,10227
472730,10792
451919,12976
234442,10891
308783,12725
999829,12512
936692,8373
277974,10508
447822,12858
871064,12110
429960,11578
927766,4579
221736,15630
646898,7558
567873,7682
641724,11330
921181,13662
338079,5047
118105,10481
928715,10610
539340,8979
755855,9431
314682,3989
758721,8045
348971,8533
330627,10158
814772,10153
727754,9228
428880,8865
185755,17343
610908,11344
746048,10432
702621,12756
628575,8828
158015,9816
300861,11128
350859,10564
157805,10399
502887,8774
394919,6260
491777,12910
934231,12214
604311,8756
824584,11435
656866,10962
627578,11182
885987,9042
869909,11473
851094,9222
416278,9053
377532,14222
722257,8412
285533,12821
372655,10417
254540,5441
119348,10063
568207,6077
809640,10385
117005,6708
869531,11662
635885,11685
995202,11802
693935,8702
590090,11422
620335,12756
981719,8703
592587,9295
938093,10473
244367,9100
895943,10339
745552,8480
554295,12336
796493,6984
686769,12458
917653,7639
571096,12220
512479,16193
318324,6449
211447,13368
433520,10169
364456,10733
804189,11878
913218,11005
927424,9777
932032,7899
599914,8627
768626,13330
938858,7829
465443,9781
545676,9877
459114,9279
705908,8095
998604,9549
708395,14642
322384,12422
273678,6678
573253,13080
485306,11567
695868,12373
848707,9456
280139,11287
183826,7113
625712,11967
517897,9674
793006,10132
992348,9509
934407,12657
780534,9320
143183,11857
686231,9002
290076,9832
805113,12839
350836,8735
636975,8413
734461,9545
539957,8592
484566,9643
406230,12195
490403,9598
868994,7612
377297,14735
167715,10388
587950,12055
829873,12646
975758,10170
953276,8323
283225,7422
707944,10387
854156,9215
242303,10527
823889,7112
658249,10971
642539,5668
493604,10534
540918,9149
399822,9442
540486,12448
840723,8795
998986,12112
863781,13462
105758,3137
136572,13673
989119,7709
412759,3170
939708,11792
945684,9001
170465,7279
813847,10551
757433,10922
597346,10067
901900,8058
285185,11580
395257,12886
845898,10934
889960,12610
214448,10920
868309,9478
784320,8825
468992,15170
861486,10851
183604,10262
447042,5077
135006,8290
759947,9769
334645,9335
216957,9998
167880,7372
153428,10295
725685,9879
744122,13005
407672,8431
863919,10703
178345,10209
889998,10970
394593,6115
502738,7454
455619,10748
107981,16205
196077,7204
960060,13427
462915,9968
900085,7300
716594,11483
221049,11056
233544,11608
287332,12406
874743,9502
181295,10229
875802,13083
269778,10836
751511,7055
166976,10682
566252,6708
426260,12114
764213,15544
466559,8436
181442,7249
503340,9975
377940,4280
489561,9191
635704,11926
749946,12117
713496,11333
363821,16061
127083,9846
386373,7707
767281,10345
102234,6647
417350,10676
454715,9253
106307,8494
431899,6468
855122,5190
346046,14863
591888,11586
627635,3834
851323,16743
742544,10894
226507,13982
720318,13068
714568,11560
932416,8661
604876,11780
121342,9771
988142,7220
605992,9741
588235,10008
739468,10744
461984,9407
317786,8418
829202,7655
868499,12827
574767,13714
103867,12282
939265,12140
459951,7325
845950,9715
123634,9602
329132,9353
737415,11848
477364,8648
896222,9076
651957,12258
444615,11200
784530,8231
595640,10318
776278,10177
661798,9147
197370,10201
187041,12979
607500,12704
560364,8843
556928,5492
965718,14633
727722,11847
245023,7065
770236,12474
837422,6402
583231,9685
317174,13601
108905,13752
558748,17406
548965,13385
647004,9026
401914,7527
943064,7484
683047,12432
736253,12494
386050,10704
218079,10531
850245,6693
472242,8218
223365,6936
948615,11117
668105,9977
751881,18552
846109,10992
242449,9184
319311,8388
494569,12757
635702,12579
322607,8670
755967,9982
108847,13505
337777,8349
696736,7892
175412,7860
908554,11706
531657,12588
547511,6546
792480,9504
772314,8837
136638,11932
419737,11994
443610,10025
479991,9889
558117,7934
833546,13257
597486,6452
429529,7911
894897,5447
564469,6240
982273,9894
828465,10356
519683,7552
271941,11445
441975,9499
123349,9353
852981,14604
902563,10986
659436,10478
840564,6189
758126,8719
172426,8322
114376,8218
691323,14586
143720,15761
750321,10836
380287,8713
740628,10565
310720,8461
835123,8072
860710,9632
154587,10499
378899,8054
471966,11471
630474,6890
584751,8636
923873,7547
771858,8593
148910,8966
983807,13412
362313,10833
802339,7769
199027,5913
510656,8150
859073,11791
506060,14499
918914,9218
444412,14359
245585,8700
494264,6652
311639,9124
468142,5707
818569,12445
204166,12620
570468,14480
866389,11868
437743,12599
227658,7955
831590,14014
609739,9570
631944,6466
238707,13133
306687,10954
321942,7300
914930,7416
636515,8447
661037,9153
624436,11105
805179,6720
320083,8469
891140,6448
140185,6890
220873,5714
900140,15067
322932,18043
392604,14221
853918,11364
439829,10060
554832,10146
224284,18229
387520,12314
206011,8170
422011,11319
594379,9800
474608,9520
882207,15601
795850,12053
492449,9251
821125,11378
522338,6519
446725,10850
350349,10846
355057,11216
831331,12838
672203,12212
213939,7277
347082,6763
302042,15261
383702,8262
578533,10308
756262,9358
545260,6331
874815,8689
433799,9965
718222,9803
629201,11858
402592,12511
224977,9085
380533,14615
667746,11674
449805,11714
753505,10198
444947,12105
213140,9318
818131,8982
858527,8880
759626,11367
299780,9238
856811,14271
383090,7924
173064,10555
832140,8017
644907,9443
677655,7155
623402,11228
979722,10348
549632,11585
589928,6466
820924,12227
419098,12091
819240,4507
115612,9039
439070,8064
557044,6185
968459,8588
228635,9296
665013,7062
842081,12368
311873,9801
655590,8679
324304,12324
524066,13640
252468,10931
254113,7743
992674,8758
151369,13590
267203,11356
603435,8166
981974,9544
135533,12035
440221,11037
210380,6785
187959,10313
770584,5385
821304,11428
500374,7705
689169,11875
748551,12812
862261,10437
433561,8816
771341,13039
827313,13487
301313,15133
627026,13944
741634,9813
470242,12575
343367,8768
207457,7585
923916,10306
513577,9240
752343,12014
374934,15436
187156,13242
922880,8792
661681,6589
924472,6042
912548,7909
948109,4594
130352,13152
169406,15028
658463,9684
562926,12829
767466,9425
298655,11729
763960,7974
861023,11667
100497,9389
263797,11704
185870,7596
393771,14792
693702,11628
693096,10126
230872,10876
153213,10527
988028,10119
436284,10022
183939,9547
408512,8884
486623,16540
187497,4743
410689,6406
631823,10304
957467,10134
567402,11571
955592,8666
893545,12513
435679,8974
877671,11600
822708,9829
635084,10780
481398,18436
765000,11553
945627,7210
624975,12055
158072,8804
435167,12183
884850,11231
381278,17270
699417,8461
965671,9932
434938,9836
268383,8037
334494,11395
858785,9750
164530,8265
513829,10348
973890,12057
271145,12516
504849,10838
434139,6997
690581,11490
487891,14088
791150,8518
273151,11389
196160,4933
727802,10938
674113,11014
530185,9955
906293,9057
401424,9551
807771,6284
993762,9164
513429,12113
603002,11681
570082,11068
119001,13552
979187,6405
324732,11956
219357,13615
170559,11041
205129,11419
610339,8928
353486,4947
272723,13071
792185,12772
429716,10649
694478,9563
583137,10226
515344,9447
614902,10882
813648,10036
224368,9858
434817,10056
530191,10566
495037,8730
754790,10468
832730,12080
562216,9680
408134,14036
823294,8902
415606,10490
870292,9537
715549,10610
109034,9089
191624,13127
510485,11504
625146,4369
204192,12271
139965,13528
375892,9039
574255,12883
859081,8800
642203,7253
768827,6769
304575,6312
463972,7572
587813,14319
887214,10216
740378,4726
435343,14654
115254,6813
907726,7232
193869,10942
241096,8911
379389,11950
603471,10460
107160,12184
934724,10679
489799,9656
630881,5611
748613,13840
107819,11616
188652,10142
320434,8649
980521,7479
854076,11531
224103,7877
313941,7174
365644,13422
193960,8036
522376,9553
931506,12377
436227,14389
225130,8961
271197,10730
174966,11439
420399,12270
268761,6695
309977,12731
853759,10084
726107,9734
984469,15912
213682,6749
724582,10264
380156,8174
876589,7355
588502,13295
629698,9276
866629,8609
815695,6197
253063,4470
348027,5742
564458,9982
768282,8290
289754,9870
146482,15486
162907,12098
969552,7572
819362,12362
223132,11956
890700,11327
713558,10810
868389,8521
569412,9357
753567,7538
450486,9759
940106,8980
662610,10107
473842,8143
275505,6534
746504,4402
458889,5640
631782,9282
510223,7098
965665,10429
225415,12870
647870,10266
682664,12056
613160,5365
467151,11447
326748,7966
187267,11272
646337,3789
669733,17457
715672,5461
426662,9545
116037,12594
