(2,499290,15605)
(2,698622,16452)
(2,678437,15951)
(2,112737,16772)
(2,690793,15919)
(2,232513,15364)
(2,899644,15639)
(2,609161,15768)
(2,708420,15062)
(2,189135,15657)
(2,795546,15667)
(2,768898,15429)
(2,664278,15565)
(2,540278,15257)
(2,821929,15533)
(2,284299,18437)
(2,452022,15090)
(2,582017,16416)
(2,688600,18518)
(2,827956,15524)
(2,169829,15759)
(2,250832,15042)
(2,672613,15235)
(2,461365,15433)
(2,441224,15083)
(2,329746,15452)
(2,446320,15216)
(2,429215,18251)
(2,135569,15266)
(2,431753,16314)
(2,571987,15344)
(2,850721,16640)
(2,206178,15032)
(2,854769,15530)
(2,392062,16646)
(2,690886,15309)
(2,989348,15451)
(2,312008,17310)
(2,322083,16014)
(2,843485,15040)
(2,938311,15850)
(2,380277,17095)
(2,718214,15245)
(2,839722,15292)
(2,287814,15462)
(2,302789,18170)
(2,159223,15296)
(2,828477,15296)
(2,266886,17073)
(2,638860,16363)
(2,432855,15289)
(2,221035,16165)
(2,310929,15327)
(2,203270,17660)
(3,168272,16409)
(3,186019,15407)
(3,525070,15132)
(3,636552,17255)
(3,650300,17480)
(3,777459,16167)
(3,107977,15576)
(3,199958,17414)
(3,269330,15086)
(3,629126,17473)
(3,650246,15466)
(3,189830,15069)
(3,201989,15417)
(3,815467,15137)
(3,186615,16833)
(3,580228,15056)
(3,766346,15142)
(3,223592,15619)
(3,490552,15829)
(3,738857,15223)
(3,272850,16194)
(3,942991,16024)
(3,555638,15106)
(3,469752,15347)
(3,530998,17761)
(3,629796,15767)
(3,311357,15294)
(3,812938,18006)
(3,970604,18082)
(3,771550,16692)
(3,505925,16208)
(3,853943,15713)
(3,286077,15852)
(3,815217,15594)
(3,235025,15357)
(3,284686,15742)
(3,589221,15026)
(3,565576,15242)
(3,624941,15936)
(3,284347,15818)
(3,919353,15390)
(3,812151,16985)
(3,477924,15275)
(3,225446,15899)
(3,541748,15448)
(3,870690,16844)
(3,427548,15313)
(3,164522,18385)
(3,258600,15283)
(3,383953,15571)
(3,293088,16021)
(3,411339,16631)
(3,486273,15247)
(3,757045,15328)
(3,284449,19132)
(3,524589,15472)
(3,677297,16212)
(3,395501,18363)
(3,803251,15864)
(3,482903,15177)
(3,262660,16641)
(3,923801,16448)
(3,599400,16755)
(3,904485,16521)
(3,534381,17048)
(3,193794,16042)
(3,701996,15582)
(3,930175,15777)
(3,811095,15777)
(3,974512,16180)
(3,199609,15436)
(3,370107,15163)
(3,203202,15097)
(3,661538,16221)
(3,641396,15710)
(3,694108,15953)
(3,288352,15249)
(3,437694,15709)
(3,584783,15256)
(3,491385,15444)
(3,196776,15320)
(3,249788,15244)
(3,601576,15146)
(3,778820,16299)
(3,415447,16263)
(3,912953,16335)
(3,693659,16155)
(3,880929,15337)
(3,828513,16687)
(3,275073,16332)
(3,843893,15292)
(3,789233,15653)
(3,783868,18233)
(3,621946,18037)
(3,418576,16085)
(3,367236,15211)
(3,103958,16722)
(3,270274,15417)
(3,904517,15021)
(3,182480,15780)
(3,442271,16369)
(3,884750,15316)
(3,454734,16511)
(3,238287,18607)
(3,716790,16392)
(3,758817,15217)
(3,430681,15416)
(3,399210,17034)
(3,492892,18876)
(3,888555,16154)
(3,362167,15103)
(3,214722,15635)
(3,661483,15414)
(3,289108,15627)
(3,888407,15343)
(3,766002,15272)
(3,211893,15315)
(3,532770,15032)
(3,905108,16178)
(3,915221,16938)
(3,813603,16827)
(3,825636,15095)
(3,340521,17113)
(3,832316,15638)
(3,200527,15296)
(3,806219,15537)
(3,414518,17228)
(3,540064,15081)
(3,134409,15451)
(3,517363,16630)
(3,788918,16582)
(3,126760,17394)
(3,532257,16575)
(3,782014,16014)
(3,642020,16585)
(3,774782,16737)
(3,554713,15521)
(3,482956,15094)
(3,878981,15306)
(3,492263,15362)
(3,442288,15405)
(3,748952,16795)
(3,338419,16571)
(3,834675,16262)
(3,180000,15413)
(3,581826,15268)
(3,139240,16296)
(3,411194,15146)
(3,659294,17439)
(3,739102,16265)
(3,479756,16707)
(3,272958,17081)
(3,645345,15478)
(3,802481,17663)
(3,626975,16077)
(3,470882,15549)
(3,649264,15658)
(3,215562,15657)
(3,229134,16537)
(3,228479,15998)
(3,960826,15112)
(3,776738,15183)
(3,744889,17443)
(3,843603,16171)
(3,711061,15474)
(3,442728,15174)
(3,744683,15229)
(3,984146,15099)
(3,846062,16507)
(3,378090,15034)
(3,537320,15090)
(3,101350,15553)
(3,998390,16366)
(3,152034,15597)
(3,446739,15943)
(3,374458,15244)
(3,864775,15847)
(3,491263,15369)
(3,201486,15484)
(3,852541,15379)
(3,767583,17293)
(3,249246,17339)
(3,942368,15933)
(3,741835,15841)
(3,758655,15263)
(3,297929,17660)
(3,958260,15324)
(3,449366,15987)
(3,477632,15953)
(3,801858,15354)
(3,501023,16591)
(3,703564,16260)
(3,803712,15182)
(3,900217,16480)
(3,175019,15952)
(3,949283,15354)
(3,161986,16753)
(3,672537,18693)
(3,468716,16899)
(3,239619,19072)
(3,360425,15546)
(3,283485,15035)
(3,121584,15850)
(3,372960,17393)
(3,320617,16204)
(3,489834,16370)
(3,994323,17161)
(3,236446,15018)
(3,825994,15670)
(3,482469,15960)
(3,980290,15137)
(3,285975,16600)
(3,968557,15063)
(3,543617,15219)
(3,148465,15048)
(3,912390,16263)
(3,401475,15515)
(3,629147,16419)
(3,940530,17040)
(3,756952,16635)
(3,241686,15283)
(3,910196,16075)
(3,487753,17127)
(3,480106,16858)
(3,883622,15705)
(3,769414,15441)
(3,570341,15829)
(3,499964,15651)
(3,960208,18245)
(3,239578,16572)
(4,957541,15224)
(4,451061,15278)
(4,138457,15400)
(4,657486,17028)
(4,702464,15280)
(4,659338,15293)
(4,925167,16136)
(4,168155,18325)
(4,883336,17841)
(4,789647,16911)
(4,913999,17402)
(4,695008,15656)
(4,541386,15629)
(4,417632,15605)
(4,329027,15559)
(4,643691,16758)
(4,270639,16079)
(4,749658,18964)
(4,578988,16535)
(4,356476,15762)
(4,764848,15894)
(4,435004,15353)
(4,604043,15755)
(4,915007,15981)
(4,561782,19873)
(4,660309,15843)
(4,848901,15050)
(4,872879,17121)
(4,642703,15784)
(4,622532,15794)
(4,799461,15732)
(4,875085,15083)
(4,700564,15051)
(4,879867,16245)
(4,602415,16327)
(4,401401,15770)
(4,459358,16500)
(4,179674,16194)
(4,537037,15906)
(4,158701,16718)
(4,866017,15664)
(4,918011,15606)
(4,970304,15095)
(4,137891,15213)
(4,954722,15195)
(4,254529,15243)
(4,750609,15781)
(4,432585,15658)
(4,364793,15816)
(4,199572,16995)
(4,797024,15429)
(4,814858,16666)
(4,837615,15019)
(4,393230,15250)
(4,131795,15654)
(4,250433,16028)
(4,914101,15511)
(4,548415,15458)
(4,241889,15647)
(4,445001,17065)
(4,364103,15721)
(4,763900,16215)
(4,779074,16318)
(4,760155,15151)
(4,972450,17039)
(4,368734,16009)
(4,343587,17912)
(4,559360,15036)
(4,234417,15666)
(4,848866,15616)
(4,730379,17937)
(4,452373,15402)
(4,762328,15279)
(4,397954,15041)
(4,720681,15166)
(4,140606,16730)
(4,314043,17831)
(4,903348,15057)
(4,534602,15624)
(4,239806,16875)
(4,331513,16380)
(4,102683,15960)
(4,306481,16152)
(4,360362,16595)
(4,266884,18670)
(4,135396,16522)
(4,304809,15268)
(4,563362,15180)
(4,752800,15739)
(4,730779,15426)
(4,422636,15138)
(4,532216,15349)
(4,258324,15097)
(4,483116,16611)
(4,421234,15100)
(4,862137,15431)
(4,290435,16610)
(4,780622,15501)
(4,616134,16241)
(4,482642,15334)
(4,736396,15471)
(4,936156,15490)
(4,739174,15202)
(4,254728,16109)
(4,612087,17061)
(4,339328,15367)
(4,650338,16432)
(4,866513,15498)
(4,407355,15674)
(4,699950,15788)
(4,647078,15943)
(4,544334,15200)
(4,587312,15698)
(4,647952,15686)
(4,171581,15533)
(4,558141,15074)
(4,420714,15704)
(4,272303,17240)
(4,169273,15403)
(4,558595,16225)
(4,881484,16746)
(4,426855,15332)
(4,861955,15326)
(4,842214,15141)
(4,516286,15495)
(4,734244,15046)
(4,375380,16009)
(4,647709,15327)
(4,671635,15287)
(4,788028,15646)
(4,512925,17454)
(4,419943,15039)
(4,556718,17653)
(4,856397,16687)
(4,710333,16073)
(4,522378,16819)
(4,707145,15429)
(4,325158,15118)
(4,644567,17589)
(4,547368,15540)
(4,912710,15315)
(4,564624,15014)
(4,497927,15170)
(4,844333,16666)
(4,367435,17271)
(4,623671,15123)
(4,575994,15529)
(4,211231,15340)
(4,313679,16367)
(4,376931,16158)
(4,782163,15269)
(4,414597,16087)
(4,370464,16835)
(4,271835,16567)
(4,227239,15559)
(4,438367,16168)
(4,222505,16987)
(4,713545,15127)
(4,293457,15146)
(4,586508,17114)
(4,673110,15375)
(4,893323,16200)
(4,562199,15759)
(4,412315,15785)
(4,518861,15541)
(4,723048,15954)
(4,969240,16435)
(4,864799,17621)
(4,253928,15390)
(4,774103,15946)
(4,731528,16308)
(4,164375,15946)
(4,882746,16304)
(4,138144,15239)
(4,662404,16058)
(4,695821,18338)
(4,534794,15635)
(4,109509,16048)
(4,785110,16429)
(4,378781,15709)
(4,866068,15389)
(4,608993,15365)
(4,364647,15985)
(4,165058,16617)
(4,362584,16255)
(4,481778,17812)
(4,831266,15358)
(4,909487,15545)
(4,682265,16260)
(4,449483,15145)
(4,685374,16340)
(4,144409,15779)
(4,239812,15350)
(4,731924,17263)
(4,491137,15626)
(4,160748,15675)
(4,874602,15080)
(4,782790,15542)
(4,873160,16999)
(4,826801,17087)
(4,229151,15433)
(4,748206,15340)
(4,325060,15469)
(4,713024,16815)
(4,932134,15155)
(4,573597,15104)
(4,783128,17016)
(4,562578,15562)
(4,291159,15953)
(5,815117,15249)
(5,266733,15106)
(5,780615,15145)
(5,196350,15572)
(5,562527,15713)
(5,359267,16892)
(5,107585,16660)
(5,147575,16245)
(5,786594,16352)
(5,124319,15527)
(5,536797,15640)
(5,953735,15666)
(5,384647,17512)
(5,605079,16148)
(5,652116,15468)
(5,269384,18111)
(5,545671,18559)
(5,211121,16514)
(5,917868,16295)
(5,952909,16495)
(5,300702,18098)
(5,977693,15258)
(5,855596,16009)
(5,866055,16477)
(5,954916,16575)
(5,803515,15011)
(5,711327,17776)
(5,873508,15997)
(5,648036,15360)
(5,160325,15681)
(5,791120,15526)
(5,990879,15238)
(5,590576,16038)
(5,544594,16883)
(5,780635,17120)
(5,335686,15176)
(5,446307,16919)
(5,162723,17817)
(5,334246,15441)
(5,636575,15211)
(5,885430,16170)
(5,306137,15196)
(5,698402,18420)
(5,918347,15237)
(5,447800,15665)
(5,490063,15256)
(5,411088,15824)
(5,301945,16134)
(5,123696,15410)
(5,213136,15129)
(5,979302,15986)
(5,847911,15437)
(5,521588,16730)
(5,291548,15458)
(5,389399,15578)
(5,385386,15352)
(5,754470,16348)
(5,693683,16548)
(5,746283,15728)
(5,388353,15651)
(5,544954,16576)
(5,288536,15974)
(5,667752,15840)
(5,635439,15472)
(5,997013,15209)
(5,373645,17856)
(5,188848,15940)
(5,875731,15351)
(5,602960,15046)
(5,702722,15609)
(5,884963,15750)
(5,151835,15516)
(5,704949,16152)
(5,482393,16407)
(5,754098,16450)
(5,339419,15054)
(5,600741,15411)
(5,961573,16405)
(5,979214,16565)
(5,379049,16845)
(5,392466,16060)
(5,825418,17319)
(5,573987,15650)
(5,388925,17257)
(5,312124,16230)
(5,172964,15902)
(5,939557,15796)
(5,955455,15829)
(5,775081,15097)
(5,887963,15348)
(5,825169,15022)
(5,334179,18913)
(5,322169,15671)
(5,873036,15235)
(5,816544,15199)
(5,927585,15071)
(5,464546,15106)
(5,788440,16189)
(5,739867,15540)
(5,767046,15359)
(5,861272,15220)
(5,195034,17741)
(5,311765,15265)
(5,223795,15625)
(5,644137,15321)
(5,197231,15501)
(5,712431,16697)
(5,760873,16811)
(5,420078,15196)
(5,637925,15168)
(5,507967,19151)
(5,411543,15756)
(5,300253,15337)
(5,747109,16277)
(5,290301,16440)
(5,908446,16833)
(5,140090,16379)
(5,680895,17759)
(5,113431,15748)
(5,333615,15565)
(5,843691,16132)
(5,542122,17844)
(5,193027,17136)
(5,681489,19410)
(5,791110,16520)
(5,432405,15257)
(5,549451,15703)
(5,994145,15252)
(5,956995,16812)
(5,688664,15674)
(5,540430,15284)
(5,319543,15331)
(5,684344,15184)
(5,145080,15511)
(5,960381,15678)
(5,536090,15556)
(5,213374,15118)
(5,820648,15681)
(5,165871,20160)
(5,134204,15374)
(5,554597,17236)
(5,470599,15098)
(5,771331,15285)
(5,392384,15566)
(5,224820,16695)
(5,978020,16011)
(5,327431,15158)
(5,357736,15122)
(5,472714,15272)
(5,533399,15336)
(5,628346,15245)
(5,165849,15288)
(5,824333,15690)
(5,325380,16766)
(5,350371,16498)
(5,610627,16302)
(5,723787,15907)
(5,870354,15774)
(5,159135,15665)
(5,619190,15640)
(5,347638,15494)
(5,652737,15049)
(5,979482,15198)
(5,507439,16123)
(5,135085,15381)
(5,410347,16788)
(5,332067,17158)
(5,302307,15669)
(5,383065,15013)
(5,617665,16714)
(5,998370,15533)
(5,292450,16228)
(5,164235,15784)
(5,871574,16737)
(5,487463,15309)
(5,940692,15171)
(5,942552,16233)
(5,294974,16656)
(5,992606,15891)
(5,170932,15042)
(5,396520,16691)
(5,984011,15509)
(5,234895,15754)
(5,325580,16976)
(5,776725,16215)
(5,978072,15252)
(5,696578,15498)
(5,901384,15460)
(5,590538,15518)
(5,333891,15614)
(5,640704,15104)
(5,667282,15753)
(5,245948,16466)
(5,310807,15360)
(5,466480,15089)
(5,806823,15229)
(5,337179,16968)
(5,289132,16425)
(5,601206,18055)
(5,440317,15328)
(5,110573,15188)
(5,185354,15882)
(5,138107,17088)
(5,474428,15868)
(5,966501,16275)
(5,348716,15059)
(5,964659,15389)
(5,206164,16027)
(5,938343,15812)
(5,150124,16407)
(5,313114,15321)
(5,978258,16784)
(5,468164,18560)
(5,676202,16186)
(5,596663,15102)
(5,488637,15206)
(5,798798,15126)
(5,418455,15530)
(5,475676,15987)
(5,485883,15094)
(5,708893,15387)
(5,257133,16897)
(5,811431,15280)
(5,131416,15015)
(5,773330,15155)
(5,958341,18347)
(5,933187,16214)
(5,627178,15285)
(5,192377,17624)
(5,198600,16393)
(5,398260,15057)
(5,611878,15688)
(5,850798,16003)
(5,334030,16647)
(5,606125,15781)
(5,683546,15015)
(5,674712,15746)
(5,522830,15632)
(5,374393,15019)
(5,128183,16637)
(5,160506,16215)
(5,651168,16210)
(6,563284,15727)
(6,700442,15079)
(6,482880,15337)
(6,625149,15168)
(6,339630,16578)
(6,610356,15274)
(6,660814,15577)
(6,295229,15293)
(6,659324,16039)
(6,301598,16448)
(6,988765,15039)
(6,699468,18619)
(6,146653,15771)
(6,245936,17821)
(6,130798,15187)
(6,691502,18560)
(6,789342,15814)
(6,112888,15099)
(6,364585,16992)
(6,451537,15586)
(6,567240,16994)
(6,460429,15372)
(6,131804,15200)
(6,977221,15131)
(6,117590,15566)
(6,995976,15181)
(6,977728,16746)
(6,299300,15633)
(6,180972,16490)
(6,518203,16383)
(6,742090,16417)
(6,319538,15221)
(6,417055,15676)
(6,737751,15507)
(6,981807,15862)
(6,525303,15391)
(6,318191,15131)
(6,799523,15610)
(6,417708,15693)
(6,226171,16385)
(6,611585,17010)
(6,842449,15246)
(6,556287,15029)
(6,696079,15077)
(6,738183,15018)
(6,959238,16277)
(6,562137,15521)
(6,218595,15571)
(6,852212,15337)
(6,355797,16822)
(6,115067,17374)
(6,872111,15589)
(6,436622,15515)
(6,696856,15583)
(6,189377,15761)
(6,335746,15049)
(6,855387,15131)
(6,457373,15387)
(6,748706,16581)
(6,816679,15980)
(6,282905,15943)
(6,429536,16827)
(6,889485,15757)
(6,288995,15241)
(6,398863,15069)
(6,949467,15636)
(6,863324,15858)
(6,624890,15167)
(6,673743,15405)
(6,589018,16528)
(6,626592,15210)
(6,217259,15048)
(6,806937,15577)
(6,278319,15654)
(6,987504,15538)
(6,634517,15138)
(6,711788,17898)
(6,430434,15212)
(6,311175,15305)
(6,943060,15567)
(6,222502,15999)
(6,594381,15285)
(6,121741,15287)
(6,685207,16706)
(6,228922,15037)
(6,952461,15358)
(6,378846,15223)
(6,672460,15288)
(6,221072,16085)
(6,696281,18136)
(6,383829,15238)
(6,234404,16544)
(6,603359,15057)
(6,346439,16003)
(6,908264,15018)
(6,437203,16491)
(6,298548,17489)
(6,564993,15107)
(6,721834,16907)
(6,669295,15433)
(6,631883,15015)
(6,582914,16446)
(6,713477,15751)
(6,689708,16121)
(6,356179,16682)
(6,471501,17582)
(6,225784,15866)
(6,926247,15671)
(6,420730,15020)
(6,547369,16591)
(6,630679,16327)
(6,120249,15090)
(6,509563,15149)
(6,989707,15227)
(6,702766,15128)
(6,114024,17725)
(6,357093,15165)
(6,776958,15254)
(6,525802,15327)
(6,122113,15005)
(6,452844,15912)
(6,873026,15325)
(6,238334,15439)
(6,631856,15521)
(6,784214,15867)
(6,879499,15071)
(6,867255,15617)
(6,820833,15674)
(6,649385,15406)
(6,151675,15744)
(6,415297,15212)
(6,907254,17727)
(6,938139,15165)
(6,655680,15781)
(6,809920,15057)
(6,525905,15363)
(6,693245,15491)
(6,137661,15508)
(6,517409,16195)
(6,112837,16099)
(6,761625,15966)
(6,343566,15641)
(6,838721,15136)
(6,270214,17167)
(6,782397,16148)
(6,395816,15686)
(6,267052,15616)
(6,862852,15043)
(6,646757,17235)
(6,307332,15097)
(6,968140,16540)
(6,229796,18934)
(6,763974,16249)
(6,107383,15632)
(6,703735,15863)
(6,239827,15281)
(6,407531,15506)
(6,833936,15706)
(6,706942,15600)
(6,727478,15211)
(6,468956,16078)
(6,736845,15675)
(6,830582,16437)
(6,683731,15197)
(6,260037,16704)
(6,809743,15128)
(6,811441,15922)
(6,666395,15930)
(6,329175,15086)
(6,596926,15987)
(6,934632,16435)
(6,247590,16754)
(6,572139,16358)
(6,736352,15175)
(6,247744,16293)
(6,566593,15924)
(6,398581,15093)
(6,658171,15507)
(6,915019,17352)
(6,501872,15923)
(6,646523,16849)
(6,652454,16449)
(6,454783,16261)
(6,264088,16452)
(6,972246,15328)
(6,428193,16331)
(6,956612,15413)
(6,158349,17006)
(6,556776,15145)
(6,690397,15875)
(6,993626,16087)
(6,930845,15392)
(6,700342,17805)
(6,798981,17395)
(6,264786,15389)
(6,717401,15038)
(6,612957,17185)
(6,330956,15287)
(6,390287,15527)
(6,968056,15130)
(6,353066,16316)
(6,189267,17254)
(6,255347,15005)
(6,558188,16504)
(6,873658,15776)
(6,915985,15285)
(7,289390,15052)
(7,692357,15565)
(7,981332,15826)
(7,766790,16488)
(7,788291,15490)
(7,933157,16732)
(7,845345,15677)
(7,980968,15473)
(7,584463,16831)
(7,607521,15645)
(7,738638,16431)
(7,488483,16575)
(7,808639,15290)
(7,337293,15359)
(7,160526,15313)
(7,786426,16002)
(7,396349,15845)
(7,304509,15216)
(7,536513,15285)
(7,642302,15361)
(7,874560,16831)
(7,708960,17222)
(7,346602,15622)
(7,118704,17380)
(7,149338,16820)
(7,117108,15576)
(7,770488,16485)
(7,644130,16328)
(7,747447,16052)
(7,257559,15321)
(7,653493,15450)
(7,860718,15759)
(7,137970,15529)
(7,261535,15946)
(7,714596,15779)
(7,130076,15049)
(7,317244,15647)
(7,282039,16735)
(7,418578,15443)
(7,755372,15834)
(7,300413,15433)
(7,297863,16098)
(7,322868,17059)
(7,800060,15468)
(7,241231,15976)
(7,548964,17244)
(7,208096,16947)
(7,443231,15146)
(7,234852,16053)
(7,988466,16959)
(7,882528,16728)
(7,772702,16233)
(7,792154,15862)
(7,625737,18064)
(7,273332,17777)
(7,673984,16346)
(7,833940,15252)
(7,914644,17163)
